0.3557071,0.22992408
0.37074998,0.2265976
0.37859735,0.23533237
0.35666823,0.23020418
0.21490511,0.20903517
0.21762191,0.20981236
0.2168947,0.2127456
0.21994014,0.21353462
0.204034,0.19954841
0.20414573,0.19964537
0.20361274,0.20004001
0.20534517,0.19975132
0.19637048,0.19609335
0.19608872,0.19552907
0.19557573,0.19437054
0.19768737,0.19408521
0.19111213,0.19074088
0.18978402,0.1866628
0.19133694,0.19266307
0.19136806,0.18918802
0.18671194,0.18652226
0.18630338,0.18469365
0.18770276,0.18724704
0.18754327,0.18720818
0.1839847,0.18242198
0.18300241,0.18400627
0.18475576,0.18358615
0.18463922,0.18672562
0.18231948,0.1807232
0.18161425,0.18163949
0.18191683,0.18260773
0.18144214,0.18264104
0.18002737,0.17866659
0.17955585,0.17841539
0.18042794,0.17957096
0.18023038,0.1800482
0.17896587,0.17858842
0.17848578,0.17851658
0.1783388,0.1784152
0.17874768,0.17932238
0.17790884,0.17811312
0.1766891,0.17835861
0.17724834,0.1757065
0.17715001,0.17689033
0.17606783,0.17484817
0.17589997,0.17662899
0.17516877,0.17491627
0.17617509,0.1767739
0.17437983,0.17648505
0.17507493,0.17558788
0.1749927,0.17647327
0.174252,0.17492269
0.17400736,0.175329
0.17336926,0.17580222
0.1740459,0.17583145
0.17376125,0.1730874
0.1740917,0.1732454
0.1730088,0.17475513
0.17273048,0.17388394
0.17311455,0.1719086
0.17167924,0.17205022
0.17204458,0.17350292
0.17266239,0.1705791
0.17150706,0.17148568
0.17189664,0.17243661
0.17136724,0.17171733
0.17129779,0.16960375
0.17156285,0.17082572
0.17082651,0.1714495
0.16995776,0.17103039
0.17024758,0.17083748
0.17053628,0.16856055
0.16997962,0.17062107
0.17001085,0.17129527
0.16986567,0.17068936
0.16973029,0.16895783
0.16935037,0.17267051
0.16922036,0.17096892
0.1695098,0.16924658
0.16956612,0.16855915
0.16964182,0.16953087
0.16909888,0.17024252
0.16839288,0.16971211
0.16879375,0.16833532
0.16857162,0.16965298
0.1686269,0.16921537
0.16893253,0.16835992
0.16896866,0.16797818
0.16755423,0.16879824
0.16752943,0.16822763
0.1676207,0.16831452
0.16722327,0.16666208
0.16769728,0.16841501
0.1678608,0.16860597
0.16792037,0.16821879
0.16724823,0.1685049
