0.47075173,0.27897146
0.50542986,0.27772242
0.44574177,0.2541105
0.46055856,0.25083295
0.23428571,0.21523404
0.23228467,0.20979048
0.2239052,0.21032071
0.2213938,0.20890722
0.20398189,0.20093584
0.20427492,0.19648573
0.20133552,0.19312221
0.20252068,0.19795641
0.1953942,0.19314244
0.19350848,0.19011657
0.19510955,0.19069356
0.19548078,0.19469881
0.18983959,0.191445
0.18891518,0.1879425
0.190412,0.18887863
0.18936875,0.18729511
0.18657719,0.18810713
0.1859854,0.1828469
0.18649629,0.18619934
0.18564111,0.18420777
0.18317956,0.18039191
0.18241735,0.18154645
0.18266717,0.1819419
0.18284166,0.18092433
0.18135767,0.18013677
0.17969301,0.17670499
0.18115498,0.17925848
0.18069671,0.17801273
0.1792442,0.17911679
0.1787108,0.17398354
0.17724678,0.1753066
0.17826496,0.1786732
0.17576483,0.17653424
0.17486078,0.17369178
0.17645295,0.17511475
0.17629886,0.17468362
0.17410386,0.1777241
0.17473434,0.17619231
0.17436063,0.17198302
0.17448518,0.17358509
0.17273077,0.17364687
0.17422453,0.17297632
0.17175068,0.1692991
0.17392474,0.17193371
0.17253952,0.17193806
0.17183217,0.17367193
0.17183338,0.17152818
0.17212321,0.17106825
0.1698695,0.16946407
0.17124557,0.17073897
0.17048153,0.17081748
0.17080666,0.1682187
0.16948709,0.167162
0.1689059,0.1727335
0.16949931,0.16818607
0.16995008,0.16793306
0.16857713,0.17204916
0.16833617,0.16928324
0.16937084,0.16860014
0.16911732,0.16726072
0.16694023,0.16482046
0.1678124,0.16940394
0.1673692,0.16922563
0.16696921,0.16633995
0.16682449,0.16682482
0.16651428,0.16650942
0.16695683,0.16520593
0.16673197,0.16531287
0.16577792,0.16472185
0.16513824,0.16646501
0.16551004,0.1673123
0.16470216,0.16507085
0.1658326,0.16662629
0.16499753,0.16366032
0.1652381,0.16517194
0.16576298,0.16399783
0.16422397,0.16385047
0.16365239,0.16281398
0.16489324,0.16495335
0.16520086,0.16282119
0.16354576,0.16479507
0.16356146,0.16347279
0.16348556,0.16278438
0.16466336,0.16294505
0.16313832,0.16303997
0.16169325,0.16200343
0.16394736,0.16392708
0.163687,0.16141398
0.1624535,0.16289574
0.16284542,0.16426869
0.1636476,0.1597497
0.16247563,0.16275513
0.16256218,0.16155896
0.16215098,0.1618418
0.16123706,0.16031551
0.16180058,0.16091558
0.16211765,0.1625441
0.16150598,0.1626033
0.16166355,0.16180827
0.16182154,0.16229112
0.16134919,0.16197447
0.16111296,0.16105582
0.15999141,0.1616369
0.16141167,0.16002457
0.16205123,0.15988493
0.16017827,0.16145432
0.16074722,0.15977842
0.16072506,0.16074686
0.16045536,0.16017923
0.16093574,0.16004218
0.15969078,0.16231792
0.15937139,0.16036046
0.16044056,0.15978135
0.15941156,0.16223185
0.1593337,0.15975365
0.1602111,0.15865523
0.16150278,0.16142854
0.15974924,0.1614496
0.15909156,0.16117269
0.15963049,0.16068101
0.1601383,0.1574819
0.1592858,0.1599975
0.15952006,0.15895182
0.15965718,0.16019057
0.15884049,0.15708414
0.16024466,0.1576134
0.15957999,0.15766668
0.15910532,0.15826271
0.15893872,0.15739553
0.15857418,0.15810713
0.15788758,0.15961373
0.15839456,0.15700243
0.15836914,0.15808605
0.15789916,0.16087952
0.15914987,0.15963246
0.15828991,0.1573461
0.15827039,0.16133198
0.15834703,0.16024387
0.15867762,0.15648386
0.15834437,0.15802895
0.15740064,0.15927242
0.15728098,0.15561892
0.15806541,0.15659644
0.15827791,0.15698168
0.15710807,0.15761511
0.15764536,0.15694949
0.15682647,0.15630466
0.1575365,0.1564066
0.15704428,0.15622799
0.15707815,0.15890458
0.1574098,0.15591136
0.15689707,0.1569377
0.15671818,0.15734139
0.15718713,0.15557106
0.15671001,0.15754096
0.15728562,0.1569454
0.15633067,0.1572632
0.1570595,0.1563553
0.15701535,0.15562597
0.15651053,0.15866148
0.15590279,0.15583535
0.15688308,0.15487355
0.15689845,0.15548427
0.15646829,0.15515
0.15564129,0.15606204
0.15678221,0.15576065
0.15574738,0.15841724
0.15538272,0.15503134
0.15742873,0.1554927
0.15492794,0.15402308
0.15547818,0.15874192
0.15594648,0.156149
0.15549327,0.15556112
0.1545152,0.1546932
0.15639623,0.15562306
0.15478466,0.15825729
0.15564089,0.15707834
0.15533803,0.15400323
0.15592307,0.15441948
0.15434782,0.15449466
0.15529524,0.15598713
0.15417421,0.15425584
0.15507978,0.15598841
0.15522663,0.15498988
0.15518284,0.15556663
0.15492703,0.1565886
0.15481146,0.15638995
0.15536349,0.15828831
0.15540807,0.15659498
0.15483515,0.15568516
0.1560909,0.15330024
0.15518314,0.15565728
