0.47153592,0.26494527
0.4633599,0.27481472
0.46683672,0.26773784
0.46673223,0.25742424
0.22219832,0.20454499
0.23034316,0.20647563
0.21984884,0.20319048
0.22307968,0.20579936
0.19900487,0.19470316
0.199199,0.19454466
0.19797921,0.19362767
0.19729099,0.19396141
0.18998356,0.18935844
0.18987437,0.1867507
0.19073114,0.18897742
0.18926747,0.18688594
0.18489432,0.18575378
0.18503651,0.18394002
0.18464649,0.18421537
0.18505879,0.18113586
0.18142311,0.18066587
0.18087587,0.18177201
0.1822343,0.18140182
0.181969,0.17957063
0.17832744,0.17569901
0.17987633,0.1788955
0.17827627,0.17840451
0.17823578,0.17841762
0.17588201,0.17606564
0.17733866,0.17713533
0.17657205,0.1768928
0.17512076,0.17506029
0.17352909,0.17218544
0.17337315,0.17691
0.17497405,0.17392513
0.1738861,0.17374267
0.17093419,0.16930628
0.17279018,0.17256442
