0.3430828,0.19707356
0.37827808,0.20565286
0.35060757,0.20088324
0.36143017,0.19908026
0.18557216,0.17897017
0.18996042,0.18041062
0.18696515,0.17588924
0.1872098,0.17681739
0.17374828,0.16896878
0.17298004,0.16872816
0.17289022,0.16920765
0.17475206,0.17207143
0.16735007,0.16413859
0.16632785,0.16287164
0.16662467,0.16346844
0.16735856,0.16586971
0.16337715,0.15936501
0.16195095,0.15666427
0.16256183,0.15915708
0.16264883,0.1595959
0.15946993,0.15819418
0.16040309,0.1582863
0.15981591,0.15930548
0.15991122,0.15831906
0.15770113,0.15885039
0.1569151,0.15304497
0.15675893,0.1561121
0.15707539,0.1547581
0.15491715,0.15328138
0.15570647,0.15473074
0.15550812,0.15583135
0.15500948,0.15333071
0.15302809,0.15222438
0.15391779,0.15332371
0.15488197,0.15213971
0.1540998,0.14981008
0.15221037,0.15158144
0.15297675,0.15369655
0.1526922,0.15187459
0.15271927,0.1501063
0.1517297,0.15171954
0.15059336,0.15025502
0.1527577,0.15074307
0.15205927,0.15173392
0.15065905,0.15058221
0.15121274,0.15105131
0.15048292,0.14961886
0.15049428,0.14891724
0.14951394,0.15064947
0.14988706,0.14844371
0.14961345,0.14993086
0.14918666,0.14901365
0.1489579,0.15075839
0.14909115,0.14814508
0.14905703,0.14664234
0.1487848,0.14663005
0.14909233,0.14916569
0.14754234,0.14847521
0.14810005,0.14664692
0.1481412,0.14813757
0.14809208,0.14803034
0.14727218,0.14717154
0.14862473,0.14770047
0.14679985,0.14543279
0.1463044,0.1473087
0.14569263,0.14751261
0.14806406,0.14577875
0.14783828,0.14724818
0.14591922,0.1483762
0.14627485,0.14654863
0.14581202,0.14558913
0.14760214,0.14469346
0.14593166,0.14476234
0.14582808,0.14407283
0.14642684,0.14771788
